Review Text,Review Title,Review Submit Date and Time
진짜 대박임🖒🖒🖒🖒,,2018-03-11T13:53:41Z
아주 유용해요~,,2018-03-11T14:04:23Z
1분안에 풀이도 알려주고 풀이도 쉽게 알려주는거라서 수학이 어려운 학생들니 수학을 쉽게 풀수있어서 좋아요,,2018-03-11T14:05:57Z
적극추천입니다~~~,,2018-03-11T14:07:49Z
이 앱은 혁신입니다!!,,2018-03-11T14:23:07Z
진짜 너무 좋아요 제가 수학에 많이 약한데 콴다 덕분에 모르는게 많이 풀렸어요♡♡♡♡,,2018-03-11T14:27:55Z
좋아요👍👍,,2018-03-11T14:30:09Z
좋아요,,2018-03-11T14:30:37Z
너무 좋아요!,,2018-03-11T14:31:44Z
,,2018-03-11T14:33:57Z
,,2018-03-11T14:51:08Z
이 앱 쓰고 너무 편리하게 수학공부 하고 있는 것 같아요ㅜㅜㅜ 너무 감사합니다ㅜㅜ,,2018-03-11T14:53:25Z
완벽 그자체,,2018-03-11T15:04:44Z
,,2018-03-11T15:07:59Z
정말좋습니다,,2018-03-11T15:18:06Z
,,2018-03-11T15:18:38Z
좋아요,,2018-03-11T15:47:27Z
,,2018-03-11T15:53:16Z
쌤들 짱좋음..,,2018-03-11T16:20:49Z
짱 조아요ㅠㅠㅠ,,2018-03-11T16:51:15Z
수학숙제 모를때 바로바로 알려 주니까 시간 절약 되고 답이 맞았는지도 알수 있고 풀이도 꼼꼼히 알려주니까 완전 좋아요!! 여기서 풀이 방식도 알려주니까 공부할수있을거 같아요!! 완전 추천입에요!!,,2018-03-11T16:59:48Z
이 앱 덕분에 모르는 문제도 잘 해결할 수 있게 된것 같아요 정말 추천드려요 짱!!,,2018-03-11T17:02:06Z
짱짱,,2018-03-11T17:15:21Z
Thx for this app,,2018-03-11T17:52:01Z
,,2018-03-11T18:07:38Z
선생님이친절하게너무잘가르처주세여!,,2018-03-11T18:18:36Z
,,2018-03-11T18:52:56Z
많은 도움 받고있어요..,,2018-03-12T04:10:57Z
진짜좋다,,2018-03-12T06:18:15Z
,,2018-03-12T06:24:49Z
너무좋아요!!!,,2018-03-12T06:29:44Z
,,2018-03-12T07:11:22Z
,,2018-03-12T07:19:57Z
굿,,2018-03-12T07:22:56Z
좋아요❤❤,,2018-03-12T07:26:17Z
전 왜 계속 중지 됬다하죠? 들어가면 다시 나가지고 저 폰 좋은건데.....,,2018-03-12T07:36:08Z
,,2018-03-12T07:39:20Z
모르는 문제는 있고 풀이는 모를 때 도움받을 수 있어서 좋아요~,,2018-03-12T07:44:59Z
이거완젼짱짱좋아요ㅠ한번사용해보세용!!!♡♡,,2018-03-12T07:46:40Z
야~~~ 역대급 입니다^^,,2018-03-12T07:50:30Z
좋아요옹,,2018-03-12T07:55:28Z
콴다초기부터 썼는데 점점기능도 추가되고 업데이트도 되고 너무좋아요ㅎㅎ,,2018-03-12T07:57:51Z
,,2018-03-12T08:04:55Z
앱이 간편하고 그때그때 바로 알려주니까 좋은것 같아요,,2018-03-12T08:08:59Z
아주 굿!★,,2018-03-12T08:15:01Z
모르는문제를거의다풀이과정까지 알려줘서 너무좋은것같네용,,2018-03-12T08:19:46Z
편리하고 이해하기가 쉬워서 좋아서요.,,2018-03-12T08:20:41Z
좋아요,,2018-03-12T08:28:04Z
진짜 편리해요!,,2018-03-12T08:38:06Z
Good,,2018-03-12T09:01:14Z
BEST,,2018-03-12T09:04:03Z
답알려주는줄 알았는데 낚임,,2018-03-12T09:04:47Z
좋은풀이,,2018-03-12T09:05:56Z
좋아요,,2018-03-12T09:06:03Z
,,2018-03-12T09:13:40Z
,,2018-03-12T09:14:26Z
모르는 문제 있을 때 사진 찍으면 유사문제들 많이 나와서 좋은 것 같아요 혼자 풀기 어려울 때 쓰면 좋네요,,2018-03-12T09:14:43Z
수학이 어려웠는데 이 앱을 설치 한뒤 수학이 쉬워 졌어요😄,,2018-03-12T09:26:21Z
저는 이 앱에 불만이 있습니다 그것은.......................... 이 앱은 너무 완변해서 지적할게 없는것이 불만입니다! 처음에는 장난인줄알았는데 문제 풀이가 너무 친절해서 놀랐습니다 마음같아서는 별10개 주고싶네요,,2018-03-12T09:25:48Z
,,2018-03-12T09:41:56Z
이걸로수학공부가더잘되고좋아요,,2018-03-12T09:45:51Z
,,2018-03-12T09:49:28Z
굿!이런앱처음봄~신기신기,,2018-03-12T09:53:32Z
너무 좋아요,,2018-03-12T10:04:27Z
짱임,,2018-03-12T10:05:38Z
진짜 좋네요 !! 제가 평소에 진짜 어려워하던문제가 있었는데 콴다앱덕분에 풀게되었어요 ㅎㅎ 감사합니다.콴다앱만드신분들♡♡★,,2018-03-12T10:06:02Z
와...뭐든지 정확히 답장오는게 편하고 믿음직스럽네요,,2017-07-23T12:09:31Z
,,2018-03-12T10:14:27Z
가끔 풀이가 안나오는 문제가 있지만 대체로 풀이가 나오기 때문에 숙제할 때 좋아요,,2018-03-12T10:15:37Z
좋아요,,2018-03-12T10:17:38Z
,,2018-03-12T10:29:33Z
진짜 개체고,,2018-03-12T10:34:51Z
완전 좋아요 사진찍을때 소리도 안나고 문제도 바로 나오고 문제풀이도 상세해요!,,2018-03-12T10:38:45Z
,,2018-03-12T10:42:12Z
너무 좋아요,,2018-03-12T10:46:00Z
,,2018-03-12T10:55:55Z
대봑💕 제가 찾던..편리한 앱이네용!♥ 와..풀이까지 완뵥히 나오구 친절하시네요 ㅋㅋ 콴다 사랑함다💕,,2018-03-12T10:58:24Z
쓰면 쓸수록 더 좋음,,2018-03-12T11:04:08Z
,,2018-03-12T11:07:32Z
,,2018-03-12T11:10:29Z
,,2018-03-12T11:17:07Z
,,2018-03-12T11:17:06Z
이거 너무너무 유용하고 수학 문제 모를때 자세한 풀이&답 보면 다 해결되는 것 같아 너무 좋아여!,,2018-03-12T11:24:27Z
잘하고있어요!,,2018-03-12T11:34:18Z
내가 질문한 문제와 비슷한 문제도 나와서 스스로 풀 수 있는 비슷한 유형의 문제가 나와서 그저 답만 알려주는 다른 앱과 같은 답지기계가 아니라 실력을 향상시켜주는 좋은 앱인 것 같습니다!,,2018-03-12T11:42:21Z
사람들 많아지니 자연스럽게 돈 내라고 하는 것봐 ;;;인성,,2018-03-12T11:46:45Z
너무 좋아요~!,,2018-03-12T11:49:57Z
,,2018-03-12T11:50:05Z
정말 좋아요♥,,2018-03-12T11:50:26Z
,,2018-03-12T11:52:20Z
이 앱으로 수학이 더 쉬워졌습니다. 감사합니다.,,2018-03-12T11:56:30Z
,,2018-03-12T12:00:26Z
아니왜돈나와,,2018-03-12T12:03:25Z
넘나좋은것,,2018-03-12T12:07:30Z
다른앱들은 선생님이나 언니 오빠들께서 답변을 해주시는거라 최소10분정도 걸려서 기다리느라 시간 낭비를 많이 했었지만 무료에다가 엄청 빨리 풀이가 나와서 공부에 도움이 정말 많이되요 이걸로 학원 시험에서 올백맞았어용!!,,2018-03-12T12:14:33Z
너무 일일이 실제선생님께 질문하지않아도되서 편리합니다,,2018-03-12T12:20:07Z
숙제할때편하다,,2018-03-12T12:32:17Z
공부할때 모르는것에 대한 설명이 잘 있어서 좋다,,2018-03-12T12:37:16Z
왜이제야알았을까싶어요.. 너무너무 좋아요 진짜ㅠㅠ 이제 앞으로이걸로 다해야겠어요 정말 감사합니다!!!!! 풀이도잘나오고 속도도 빠르고ㅠㅠ 넘좋아요 잘쓰겠습니다!,,2018-03-12T12:39:15Z
"간단하게, 빨리, 쉽게 할수있는 앱이여서 원리를 잘 파악하는데 도움 됬어요 온라인으로도 되는거라서도 놀랐구여ㅎ",,2018-03-12T12:40:49Z
좋아요,,2018-03-12T12:43:03Z
너무 좋아요 ♡ 그런데 가끔씩 아예 다른 문제 풀이를 보여주기도 해요 ㅠㅠ,,2018-03-12T12:43:07Z
제가 수학을 진짜 못하는편이에요ㅜㅜ 이해가 안되서...ㅠㅠ 그런데 콴다로 풀어보니까 엄청쉬운거에르요ㅜㅜ 감겨그ㅡㅡ비슷한 문제도 잘풀수있구용짱조아요bb,,2018-03-12T12:42:52Z
왕 좋아요! 쉬운 풀이ㅣ,,2018-03-12T12:46:18Z
초6인데초3까지있어요..ㅜ,,2018-03-12T12:48:31Z
무료라서 너무 좋아요! 계속 써야겠네요~^^,,2018-03-12T12:49:37Z
,,2018-03-12T12:51:14Z
,,2018-03-12T12:53:46Z
같은 문제와 비슷한 문제를 바로 보여주니 좋네요.,,2018-03-12T12:57:56Z
,,2018-03-12T13:00:15Z
,,2018-03-12T13:02:15Z
이 앱 너무 좋네요! 풀이도 바로바로 나오고 좋은앱 잘깐것 같아 기분좋네요ㅎㅎ,,2018-03-12T13:02:01Z
,,2018-03-12T13:05:16Z
짱짱맨,,2018-03-12T13:06:37Z
이앱 정말좋은거같아요 푸는것도 쉽고 똑같은문제랑 비교하니까 더 쉬워요👍,,2018-03-12T13:12:53Z
수학이 더 편해지고 바로바로 이해가 안되면 찍어서 풀이보면 되니까 편한거 같아서 추천드려요!,,2018-03-12T13:14:14Z
이 어플 좋음,,2018-03-12T13:14:58Z
너무좋와요,,2018-03-12T13:22:17Z
너무유용하게 잘 사용하고있어요!,,2018-03-12T13:27:07Z
좋아요 ! 선생님이랑 하려면 질문권이 있어야 해서 조금 불편하긴 한데 ..콴다 어시스턴트도 빠르고 편리해요 ! 이해도 잘되구요 ! 막힌느 부분 있을때 이앱 꼭 사용해보세요ㅜㅜ 강추드림미댜ㅜㅜ 굿굿,,2018-03-12T12:41:25Z
답이똑같아서 놀랬어요,,2018-03-12T13:36:35Z
친구가 추천해줘서 오늘 처음 써봤는데 생각보다 문제도 잘나오고 빠르게 답이 나와서 정말 문제 풀기 좋은 것 같아요,,2018-03-12T13:39:51Z
고1 수학 너무 어려워서 손도 못댔는데 이거 덕분에 쉬워졌어요~~!,,2018-03-12T13:40:41Z
"과외를 다니고 있는데, 선생님 답변이 항상 늦으셔서 곤란했는데 이 앱을 알게 되고 나서, 빠르고 수월히 풀 수 있어진 것 같아요 !! 짱짱",,2018-03-11T13:38:18Z
공부가 좀되네여,,2018-03-12T13:42:54Z
,,2018-03-12T13:43:17Z
진짜로 짱인듯 근데 유로라서 좀 아쉽다,,2018-03-12T13:42:58Z
,,2018-03-12T13:48:37Z
좋아요 ㅎㅎ,,2018-03-12T13:49:13Z
,,2018-03-12T13:55:51Z
,,2018-03-12T14:02:35Z
짱조아요,,2018-03-12T14:03:42Z
이 앱 덕분에 문제가 잘 이해가 가고 풀이를 빨리 알려주어서 좋다.,,2018-03-12T14:03:28Z
이 앱 덕분에 공부가 더 잘되는것 같아용! 이런 앱 정말 감사합니다!,,2018-03-12T14:23:15Z
너무너무 그냥 좋음,,2018-03-12T14:29:32Z
점점 선생님들의 질도 떨어지고 질문이 반환되는 일이 많아지네요. 선생님들은 제가 사진작가처럼 선명하게 찍어주길원하나. 참... 그래도 괜찮던 앱이었네요,,2017-12-21T14:43:46Z
"진짜 풀이도 깔끔하게 잘하고, 수학이 좀 더 편해지는 것 같아요 !",,2018-03-12T14:33:28Z
엄청 좋습니다. 문제도 원하는거 바로뜨고 정말 좋네요~,,2018-03-12T14:47:08Z
막혔던 문제가 술술 풀리니 수학문제가 두렵지 않네요~ 적극 추천합니다.,,2018-03-12T14:56:35Z
이앱을 쓰고 나서 모르고 넘어가던 문제도 풀이를 보고 이해한다음 풀수있게되서 좋아요,,2018-03-12T15:07:10Z
진짜 너무 좋아요 제인생 최고의앱 너무 짱이에요,,2018-03-12T15:19:12Z
,,2018-03-12T15:22:13Z
문제풀이도 1분 안에 나오고 무료질문도 할 수 있어서 너무 좋네요,,2018-03-12T15:25:05Z
,,2018-03-12T15:37:13Z
모르는 문제나 쉽게 풀지못하는 문제를 쉽고 간펼하게 알려줘서 머리에 기억도 잘남고 좋은것 같애요!!,,2018-03-12T15:39:16Z
,,2018-03-12T15:48:41Z
모르는 수학문제들이 잘 나와서 좋아요!,,2018-03-12T15:59:40Z
인공지능의 끝은 어디인가... 문제 단번에 알아보다니.. 굳!,,2018-03-12T16:06:59Z
진짜 짱 좋아요,,2018-03-12T16:14:29Z
모르는 문제가 있으면 바로 찍고 보면 되니까 너무 편하고 좋아요 ^^,,2018-03-12T16:33:28Z
좋아요,,2018-03-12T16:35:45Z
진짜 좋아요! 수학을 못하는 편이라 고민이기도 하고 문제 하나를 푸는데 시간이 오래 걸리는데 이 앱을 쓰니까 너무 좋네요! 문제를 몰라서 답답하고 열 받을 때 쓰는데 너무 좋아요!,,2018-03-12T17:44:11Z
좋아요,,2018-03-12T22:24:18Z
최고입니다 덕분에 과제 다 해결했어요,,2018-03-13T04:44:17Z
,,2018-03-13T06:02:00Z
모르는거 콴다에서 알려주니깐 진짜 좋아용!그래서 모르는문제는 콴다를 사용합니다!!😃,,2018-03-13T07:30:20Z
진짜 좋아요 좋은 앱들 만이 만들어 주시면 좋겠네요,,2018-03-13T07:42:57Z
와 ㄷㄷ 진짜 거의 모든문제가 다있네요ㅛ 선생님께 질문하면 친절하게 말씀해주셔서 좋아요 (?) 어쨋든 잘쓰겠습니다 !!,,2018-03-13T07:50:20Z
안해봤지만지금학원에서문제풀면보내준다는데광고통해서이어플생각남바로해봐야짘ㅋ,,2018-03-13T08:09:24Z
캡짱!!!!♥♥,,2018-03-13T08:14:20Z
,,2018-03-13T08:22:01Z
,,2018-03-13T08:30:53Z
진짜진짜 좋아요!!!♡ 수학도 있음 영어도 1분만에 나오는 콴다가 나왔음 좋겠어요!!!!,,2018-03-13T08:31:06Z
이 콴다로 잘 이해했으면 좋겠다,,2018-03-13T08:36:51Z
완전 좋은앱!선생님들도 만날수있고 좋은것 같아요,,2018-03-13T08:39:42Z
,,2018-03-13T08:51:27Z
넘 좋아요,,2018-03-13T08:53:53Z
조흥,,2018-03-13T08:55:41Z
,,2018-03-13T09:10:25Z
바로바로 답변이 와서 너무 편리합니다!,,2018-03-13T09:10:21Z
학원안다니고 혼자서 공부하는데 콴다 덕분에 공부하는게 쉬워졌어요. 이앱만드신분 진짜 성공할거예요!!,,2018-03-13T09:09:21Z
,,2018-03-13T09:15:06Z
질문권이 너무 적어서 안좋음,,2018-03-13T09:19:06Z
이상해요!!!!!!!!,,2018-03-13T09:19:01Z
정말 좋아요! 숙제할때 유용히 써야겠네요 ㅎㅎ,,2018-03-13T09:22:11Z
제 생에 최고의 앱입니다. 정말 간편하네요! 오늘 깔았는데 두말없이 좋은것같아요!! 앞으로 자주 사용하면서 열공할게요^^ 다른 분들도 공부 파이팅!!! 마지막으로 콴다 대박나자♥,,2018-03-13T09:36:54Z
,,2018-03-13T09:44:46Z
,,2018-03-13T10:03:10Z
수학에자신감이생겼어요!!,,2018-03-13T10:07:14Z
다른과목보다도 수학풀이 하는데 도움이 많이되어서 괜찮다고 생각해요♡,,2018-03-13T10:18:10Z
,,2018-03-13T10:22:23Z
좋아요,,2018-03-13T10:26:23Z
너무좋아요!!근데..5를7로보고...7을5로 본다는게...,,2018-03-13T10:28:42Z
로그인해야돼서,,2018-03-13T10:28:41Z
엄청 좋습니다,,2018-03-13T10:29:37Z
이앱덕분에 모르던문제를 나중에학원갈때까지 기다리지않고 바로알수있어서 좋아요,,2018-03-13T10:39:26Z
모르는문제 바로풀었어요 좋아요~,,2018-03-13T10:45:11Z
,,2018-03-13T10:46:32Z
"제가 학원,과외 아무것도 안해서 수학 공부하기가 힘들었는데 이 앱을 깔고 나서는 수학을 풀기가 좀 더 수월해 졌습니다 완전 짱짱!",,2018-03-13T10:52:37Z
모르는 내용도 잘알려주시고 식풀이도 넘나좋아요👍,,2018-03-13T10:55:31Z
,,2018-03-13T11:02:39Z
좋음,,2018-03-13T11:04:30Z
모르던문제를 쉽게 풀수 있어서 좋았어요,,2018-03-13T11:12:42Z
잘 쓰고 있는데요 ㅠㅠ 5일차서 1대1 무료질문 가능 한데 자꾸 질물권을 사라고 떠요 ㅠ 왜 이런거죠?,,2018-03-13T11:13:51Z
너무 유로광고하는것아닌까요? 뭐누를때마다 콴다구매하라고하고 그냥 제발 광고볼때마다 질문권주면안되나요?,,2018-03-13T11:14:48Z
이걸 사용하면 좋지만 가끔 풀이도 이해가 안되는 경우가 있어 선생님께 질문드리는데 질문권이 처음에 1개밖에 안주시더라구요 ㅠㅠ 질문권을 쫌만 더 늘리면 좋을것같아요 !,,2018-03-13T11:16:43Z
이런앱 기달리고있었어용,,2018-03-13T11:23:24Z
제가 수학 학습지 풀면서 막히는 문제를 주변에 풀수 있는사람도 없고 해서 답답했는데 속 시원해졌어요!,,2018-03-13T11:25:11Z
풀기 힘들었던것도 바로바로 풀이와 답을 알려줘서 좋아요,,2018-03-13T11:34:23Z
이 앱을 알게되서 너무나 기뻐요,,2018-03-13T11:35:20Z
완전 좋네요 전에는 잘못풀어서 친구한테 물어보기만했는데 이앱을 하고나서 부터 더 쉬워졌어요,,2018-03-13T11:38:19Z
,,2018-03-13T11:39:37Z
"무료질문, 친절하고 빠른 문제풀이와 문제설명. 수학 풀 때 모르겠다 싶으면 질문하는데 너무 좋아요! 선생님께 물어보기 눈치보였는데 이런 앱이 생기니까 넘 좋아요😄💕",,2018-03-13T11:35:22Z
이런 앱없어요ㅋㅋㅋ정말 좋아요!!,,2018-03-13T11:45:03Z
Good 아이디어,,2018-03-13T11:49:31Z
와 진짜 이런 신세계 같은 앱 처음 받아봐요ㅜㅜㅠㅠ학원을 안다니고 혼자 수학 공부하느라 정말 말도 많고 탈도 많았는데 수학풀이앱 이것저것 깔아보다가 다 별로라서 마지막으로 깔아 본 앱이 콴다 앱이였어요! 사진을 찍은 후 별도의 대기시간없이 몇초만에 내 문제와 똑같은 문제가 나오는것도 모자라 상세한 풀이까지 무료로 제공하니까 진짜 너무 좋아요ㅠㅠㅠ결제도 조만간 하려구요! 이런 앱 개발 해 주셔서 정말 감사드립니다:) 콴다는 앞으로 제 남은 고등학교 생활과 함께 할 동반자 같은 존재예요!♡,,2018-03-13T11:53:29Z
굉장히 좋은 앱인것 같네요.문제의 사진만 찍으면 바로 그와 관련된 문제들이 바로바로 나오고. 다만.......한가지 아쉬운 점이 있어요.선생님께 질문하는것이 무료가 아니라는것이요.물론 무료가 되면 학생들이 질문을 막 하는 그런 불상사(등)도 있겠지만 저는 풀이검색을 받는것보다 선생님께 물어보는게 더 좋은것 같다고 생각하거든요. 그래서 이 부분은 좀 고민을 해주시면 좋겠습니다.,,2018-03-13T11:53:09Z
,,2018-03-13T12:07:52Z
짱,,2018-03-13T12:07:50Z
짱조아요!!,,2018-03-13T12:10:59Z
,,2018-03-13T12:13:55Z
"말이 필요없네요..다른 분들 리뷰만 봐도 알수있고, 앱을 쓰니 몰랐던것들도 이해하기 쉽게 풀이과정까지 나오니까 더 좋은것 같아요. 앞으로 더 발전해 나가기를 바랍니다! 콴다 최고👍!",,2018-03-13T12:25:21Z
빠르게 답변이 와서 좋네요. 근데 질문권을 좀 더 주시면 좋겠어요,,2018-03-13T12:27:01Z
중학교 수학이 어려워 고민이였는데 콴다를 이용한 식들을 보고 배우면서 여러문제들을 알게돼어 중학교 문제가 쉬워젔어요,,2018-03-13T12:27:36Z
어려운 문제도 풀이까지 알려주니까 진짜 조아염 굳굳,,2018-03-13T12:36:51Z
숙제가 힘든게있는데 풀이를 알려주네요 유용 해요,,2018-03-13T12:37:47Z
,,2018-03-13T12:39:02Z
최고입니다~!!,,2018-03-13T12:43:08Z
,,2018-03-13T12:46:26Z
,,2018-03-13T12:49:03Z
,,2018-03-13T12:51:45Z
와우 정말죠타,,2018-03-13T12:52:17Z
제가 평소에 이런앱 있음 좋겠다구 생각했는데 너무 좋네요,,2018-03-13T12:52:03Z
,,2018-03-13T12:53:46Z
어떻게 이런 기능이 가능한지 모르겠는데 정말 신기하고 사진만찍으면 1초만에 바로 같은문제를 찾아서 답과 풀이를 알려주니까 혼자 숙제나 공부할때도 너무좋아요~,,2018-03-13T12:53:49Z
,,2018-03-13T12:57:03Z
모르는 문제 있으면 잘 알려주고 따로 뜨지 않는 문제도 선생님들께 물어볼수 있어 좋네요,,2018-03-13T13:05:06Z
좋군,,2018-03-13T13:06:05Z
,,2018-03-13T13:06:36Z
좋네요^^,,2018-03-13T13:14:53Z
엄청빠르진않지만꽤좋아요,,2018-03-13T13:15:30Z
몰르는 문제가 있으면 풀이까지 나와줘서 이해가 빨리 되고 빨리 풀을수 있어서 좋은것 같아요,,2018-03-13T13:15:32Z
